ticker,name,asset_type,dividends,currency,isin,source,source_file_path,active,start_date,end_date,notes
HDIQ.L,ISHARES II PLC ISHS MSCI USA QLTY DIV ADV UCITS ETF £ D,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
BCHS.L,INVESCO MARKETS II PLC IVZ COINSHARES BLOCKCHAIN UCITS ETF GBX,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
XGSG.L,XTRACKERS II X GLOBAL GOV BOND GBP,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CRHG.L,ISHARES PLC ISH GLOBAL CORP BOND ETF GBP-H D,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
EMCR.L,ISHARES V PLC ISHRS $ EM CORP BOND UCITS ETF USD DIST,etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IUKP.L,ISHARES II PLC ISHARES UK PROPERTY UCITS ETF GBP (DIST),etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IUES.L,ISHARES V PLC ISHRS S&P 500 ENERGY SECT ETF USD (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IUCD.L,ISHARES V PLC ISHRS S&P 500 CON DISC SECT ETF USD ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
LGJG.L,LEGAL & GENERAL UCITS ETF PLC L&G JAPAN EQUITY UCITS ETF,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
LGGG.L,LEGAL & GENERAL UCITS ETF PLC L&G GLOBAL EQUITY UCITS ETF,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
HMXJ.L,HSBC ETFS PLC HSBC MSCI PACIFIC EX JAPAN UCITS ETF $,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
LGAG.L,LEGAL & GENERAL UCITS ETF PLC L&G ASIA PACIFIC EX JAPAN EQ UCITS ETF,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
PHPT.L,WISDOMTREE METAL SECURITIES WISDOMTREE PHYSICAL PLATINUM,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CRPU.L,ISHARES PLC IS GLOBAL CRP BND ETF USD HEDGED (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IGLH.L,ISHARES III PLC ISH GLOB GOVT BOND ETF GBP-H D,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
HYGU.L,ISHARES PLC ISH EUR HY CRP BOND UCITS ETF USD-H ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
ROBO.L,LEGAL & GENERAL UCITS ETF PLC ROBO GLOBAL ROB&AUTO GO UCITS ETF (USD),etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
UB01.L,UBS (LUX) FUND SOLUTIONS UBS EURO STOXX 50 ETF EUR DIS,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
ERND.L,ISHARES IV PLC ISHS $ ULTRASHORT BD UCITS ETF USD DIST,etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
XMEM.L,XTRACKERS X MSCI EMERGING MARKETS SWAP,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IFSW.L,ISHARES IV PLC ISHS EDGE MSCI WRLD MULTIFAC ETF USD ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
TI5G.L,ISHARES II PLC ISH $ TIPS 0-5 ETF GBP HDG DIST,etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
XCX5.L,XTRACKERS X MSCI INDIA SWAP,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
EMUD.L,ISHARES IV PLC ISH MSCI EMU ESG ENH CTB EUR D,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IUSP.L,ISHARES II PLC ISHRS US PROP YIELD UCITS ETF USD (DIST),etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
VEMT.L,VANGUARD FUNDS PLC VANGUARD USD EM GOV'T BOND UCITS ETF,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
XASX.L,XTRACKERS X MSCI UK ESG,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
VUTY.L,VANGUARD FUNDS PLC VANGUARD USD TREASURY BOND UCITS ETF,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CBU3.L,ISHARES VII PLC ISHRS USD TRSY BOND 1-3YR ETF USD (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
DJMC.L,ISHARES PLC ISHARES EUR STOXX MID UCITS ETF EUR DIST,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SMTC.L,MULTI UNITS LUXEMBOURG AMUNDI SMART OVERNIGHT RETURN USD HEDGED,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IUCM.L,ISHARES V PLC ISH SP500 COMMS UCITS ETF,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IUMF.L,ISHARES IV PLC ISHARES EDGE MSCI USA MOMENTUM FACTOR,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
GIL5.L,MULTI UNITS LUXEMBOURG AMUNDI UK GOVERNMENT BOND 0-5Y DIST,etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
GLGG.L,LEGAL & GENERAL UCITS ETF PLC LG CLEAN WATER ETF,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
XPXJ.L,XTRACKERS XTRACKERS MSCI PACIFIC EX JP ESG SCREEN,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
UB12.L,UBS (LUX) FUND SOLUTIONS UBS CORE MSCI EUROPE ETF EUR DIS,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
AGED.L,ISHARES IV PLC ISHS AGEING POPULATON UCITS ETF USD(ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
COMF.L,LEGAL & GENERAL UCITS ETF PLC L&G LONGER DATED ALL COMMODITIES,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CMFP.L,LEGAL & GENERAL UCITS ETF PLC L&G LONGER DATED ALL COMMODITIES,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
VUCP.L,VANGUARD FUNDS PLC VANGUARD USD CORPORATE BOND UCITS ETF,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CRUD.L,WISDOMTREE COMMODITY SECURITIES LTD WISDOMTREE WTI CRUDE OIL,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
A,Agilent Technologies,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AAPL,Apple Inc.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ABBV,AbbVie Inc.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ABNB,Airbnb,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ABT,Abbott Laboratories,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ACGL,Arch Capital Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ACN,Accenture,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ADBE,Adobe Inc.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ADI,Analog Devices,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ADM,Archer Daniels Midland,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ADP,Automatic Data Processing,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ADSK,Autodesk,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AEE,Ameren,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AEP,American Electric Power,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AES,AES Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AFL,Aflac,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AIG,American International Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AIZ,Assurant,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AJG,Arthur J. Gallagher & Co.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AKAM,Akamai Technologies,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ALB,Albemarle Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ALGN,Align Technology,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ALL,Allstate,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ALLE,Allegion,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AMAT,Applied Materials,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AMCR,Amcor,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AMD,Advanced Micro Devices,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AME,Ametek,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AMGN,Amgen,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AMP,Ameriprise Financial,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AMT,American Tower,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AMZN,Amazon,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ANET,Arista Networks,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ANSS,Ansys,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AON,Aon plc,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AOS,A. O. Smith,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
APA,APA Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
APD,Air Products,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
APH,Amphenol,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
APO,Apollo Global Management,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
APTV,Aptiv,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ARE,Alexandria Real Estate Equities,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ATO,Atmos Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AVB,AvalonBay Communities,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AVGO,Broadcom,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AVY,Avery Dennison,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AWK,American Water Works,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AXON,Axon Enterprise,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AXP,American Express,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
AZO,AutoZone,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BA,Boeing,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BAC,Bank of America,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BALL,Ball Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BAX,Baxter International,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BBY,Best Buy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BDX,Becton Dickinson,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BEN,Franklin Resources,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BF-B,Brown Forman,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BG,Bunge Global,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BIIB,Biogen,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BK,BNY Mellon,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BKNG,Booking Holdings,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BKR,Baker Hughes,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BLDR,Builders FirstSource,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BLK,BlackRock,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BMY,Bristol Myers Squibb,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BR,Broadridge Financial Solutions,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BRK-B,Berkshire Hathaway,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BRO,Brown & Brown,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BSX,Boston Scientific,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BX,Blackstone Inc.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
BXP,"BXP, Inc.",us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
C,Citigroup,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CAG,Conagra Brands,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CAH,Cardinal Health,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CARR,Carrier Global,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CAT,Caterpillar Inc.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CB,Chubb Limited,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CBOE,Cboe Global Markets,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CBRE,CBRE Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CCI,Crown Castle,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CCL,Carnival,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CDNS,Cadence Design Systems,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CDW,CDW Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CEG,Constellation Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CF,CF Industries,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CFG,Citizens Financial Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CHD,Church & Dwight,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CHRW,C.H. Robinson,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CHTR,Charter Communications,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CI,Cigna,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CINF,Cincinnati Financial,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CL,Colgate-Palmolive,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CLX,Clorox,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CMCSA,Comcast,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CME,CME Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CMG,Chipotle Mexican Grill,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CMI,Cummins,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CMS,CMS Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CNC,Centene Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CNP,CenterPoint Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
COF,Capital One,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
COIN,Coinbase,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
COO,Cooper Companies (The),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
COP,ConocoPhillips,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
COR,Cencora,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
COST,Costco,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CPAY,Corpay,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CPB,Campbell's Company (The),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CPRT,Copart,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CPT,Camden Property Trust,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CRL,Charles River Laboratories,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CRM,Salesforce,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CRWD,CrowdStrike,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CSCO,Cisco,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CSGP,CoStar Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CSX,CSX Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CTAS,Cintas,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CTRA,Coterra,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CTSH,Cognizant,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CTVA,Corteva,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CVS,CVS Health,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CVX,Chevron Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
CZR,Caesars Entertainment,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
D,Dominion Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DAL,Delta Air Lines,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DASH,DoorDash,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DAY,Dayforce,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DD,DuPont,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DE,Deere & Company,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DECK,Deckers Brands,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DELL,Dell Technologies,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DG,Dollar General,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DGX,Quest Diagnostics,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DHI,D. R. Horton,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DHR,Danaher Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DIS,Walt Disney Company (The),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DLR,Digital Realty,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DLTR,Dollar Tree,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DOC,Healthpeak Properties,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DOV,Dover Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DOW,Dow Inc.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DPZ,Domino's,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DRI,Darden Restaurants,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DTE,DTE Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DUK,Duke Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DVA,DaVita,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DVN,Devon Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
DXCM,Dexcom,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EA,Electronic Arts,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EBAY,eBay Inc.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ECL,Ecolab,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ED,Consolidated Edison,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EFX,Equifax,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EG,Everest Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EIX,Edison International,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EL,Estee Lauder Companies ,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ELV,Elevance Health,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EMN,Eastman Chemical Company,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EMR,Emerson Electric,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ENPH,Enphase Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EOG,EOG Resources,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EPAM,EPAM Systems,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EQIX,Equinix,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EQR,Equity Residential,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EQT,EQT Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ERIE,Erie Indemnity,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ES,Eversource Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ESS,Essex Property Trust,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ETN,Eaton Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ETR,Entergy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EVRG,Evergy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EW,Edwards Lifesciences,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EXC,Exelon,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EXE,Expand Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EXPD,Expeditors International,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EXPE,Expedia Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
EXR,Extra Space Storage,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
F,Ford Motor Company,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FANG,Diamondback Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FAST,Fastenal,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FCX,Freeport-McMoRan,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FDS,FactSet,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FDX,FedEx,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FE,FirstEnergy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FFIV,"F5, Inc.",us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FI,Fiserv,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FICO,Fair Isaac,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FIS,Fidelity National Information Services,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FITB,Fifth Third Bancorp,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FOX,Fox Corporation (Class B),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FOXA,Fox Corporation (Class A),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FRT,Federal Realty Investment Trust,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FSLR,First Solar,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FTNT,Fortinet,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
FTV,Fortive,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GD,General Dynamics,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GDDY,GoDaddy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GE,GE Aerospace,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GEHC,GE HealthCare,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GEN,Gen Digital,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GEV,GE Vernova,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GILD,Gilead Sciences,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GIS,General Mills,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GL,Globe Life,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GLW,Corning Inc.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GM,General Motors,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GNRC,Generac,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GOOG,Alphabet Inc. (Class C),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GOOGL,Alphabet Inc. (Class A),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GPC,Genuine Parts Company,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GPN,Global Payments,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GRMN,Garmin,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GS,Goldman Sachs,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
GWW,W. W. Grainger,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HAL,Halliburton,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HAS,Hasbro,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HBAN,Huntington Bancshares,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HCA,HCA Healthcare,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HD,Home Depot (The),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HES,Hess Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HIG,Hartford (The),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HII,Huntington Ingalls Industries,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HLT,Hilton Worldwide,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HOLX,Hologic,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HON,Honeywell,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HPE,Hewlett Packard Enterprise,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HPQ,HP Inc.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HRL,Hormel Foods,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HSIC,Henry Schein,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HST,Host Hotels & Resorts,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HSY,Hershey Company (The),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HUBB,Hubbell Incorporated,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HUM,Humana,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HWM,Howmet Aerospace,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
IBM,IBM,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ICE,Intercontinental Exchange,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
IDXX,Idexx Laboratories,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
IEX,IDEX Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
IFF,International Flavors & Fragrances,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
INCY,Incyte,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
INTC,Intel,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
INTU,Intuit,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
INVH,Invitation Homes,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
IP,International Paper,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
IPG,Interpublic Group of Companies (The),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
IQV,IQVIA,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
IR,Ingersoll Rand,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
IRM,Iron Mountain,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ISRG,Intuitive Surgical,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
